Purchase Order Number,Property,Description,GL Account,Unit Name,Vendor,Approval Status,Last Approver,Last Approved On,Created At,Required By,Order Submitted Date,Received,Completed,Sum of Bills,Amount,All Bills,Billed Amount (Line Item),Property Name
11245,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",full unit clean- Ramon,6251 - Cleaning Services,132-3276,,Approved,Mordechai Levenberg,09/09/2024,08/01/2024,,,No,Yes,"1,845.00",175.00,"550.00, 1120.00, 175.00",175.00,Azure Villas
11246,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",full unit pait 2 drywall repairs,6210 - Repair,101-5212,,Approved,Mordechai Levenberg,09/18/2024,08/01/2024,,,No,Yes,"2,270.00",900.00,"900.00, 1120.00, 250.00",900.00,Azure Villas
11246,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",full unit clean- Ramon,6251 - Cleaning Services,101-5212,,Approved,Mordechai Levenberg,09/18/2024,08/01/2024,,,No,Yes,"2,270.00",250.00,"900.00, 1120.00, 250.00",250.00,Azure Villas
11246,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tub and tile resurface- Omnia,6210 - Repair,101-5212,,Approved,Mordechai Levenberg,09/18/2024,08/01/2024,,,No,Yes,"2,270.00",290.00,"900.00, 1120.00, 250.00",290.00,Azure Villas
11246,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch countertop paint- Omnia,6210 - Repair,101-5212,,Approved,Mordechai Levenberg,09/18/2024,08/01/2024,,,No,Yes,"2,270.00",250.00,"900.00, 1120.00, 250.00",250.00,Azure Villas
11246,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch cabinet paint- Omnia,6210 - Repair,101-5212,,Approved,Mordechai Levenberg,09/18/2024,08/01/2024,,,No,Yes,"2,270.00",400.00,"900.00, 1120.00, 250.00",400.00,Azure Villas
11246,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",bthrm vanity paint- 180.00,6210 - Repair,101-5212,,Approved,Mordechai Levenberg,09/18/2024,08/01/2024,,,No,Yes,"2,270.00",0.00,"900.00, 1120.00, 250.00",180.00,Azure Villas
11316,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",unit clean,6251 - Cleaning Services,120-5407,"Banos, Ramon",Exempt,,,08/07/2024,,,No,Yes,210.00,210.00,210.00,210.00,Azure Villas
11318,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",unit clean,6251 - Cleaning Services,126-5355,"Banos, Ramon",Exempt,,,08/07/2024,,,No,Yes,175.00,175.00,175.00,175.00,Azure Villas
11319,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",unit trash out,6449 - Waste Special Services,123-3302,"Banos, Ramon",Exempt,,,08/07/2024,,,No,Yes,250.00,250.00,250.00,250.00,Azure Villas
11320,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",unit trash out-Ramon,6449 - Waste Special Services,116-3391,,Approved,Mordechai Levenberg,09/18/2024,08/07/2024,,,No,Yes,"2,370.00",100.00,"100.00, 700.00, 1120.00, 275.00, 175.00",100.00,Azure Villas
11320,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",stove replacement- Rubiel,1405 - Building Improvements,116-3391,,Approved,Mordechai Levenberg,09/18/2024,08/07/2024,,,No,Yes,"2,370.00",0.00,"100.00, 700.00, 1120.00, 275.00, 175.00",275.00,Azure Villas
11320,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",full unit paint- Ramon,6210 - Repair,116-3391,,Approved,Mordechai Levenberg,09/18/2024,08/07/2024,,,No,Yes,"2,370.00",500.00,"100.00, 700.00, 1120.00, 275.00, 175.00",500.00,Azure Villas
11320,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",ceiling paint (living room & bdrm),6210 - Repair,116-3391,,Approved,Mordechai Levenberg,09/18/2024,08/07/2024,,,No,Yes,"2,370.00",200.00,"100.00, 700.00, 1120.00, 275.00, 175.00",200.00,Azure Villas
11320,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch cabinet paint- Omnia,6210 - Repair,116-3391,,Approved,Mordechai Levenberg,09/18/2024,08/07/2024,,,No,Yes,"2,370.00",400.00,"100.00, 700.00, 1120.00, 275.00, 175.00",400.00,Azure Villas
11320,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch countertop paint- Omnia,6210 - Repair,116-3391,,Approved,Mordechai Levenberg,09/18/2024,08/07/2024,,,No,Yes,"2,370.00",250.00,"100.00, 700.00, 1120.00, 275.00, 175.00",250.00,Azure Villas
11320,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",bthrm vanity paint- Omnia,6210 - Repair,116-3391,,Approved,Mordechai Levenberg,09/18/2024,08/07/2024,,,No,Yes,"2,370.00",180.00,"100.00, 700.00, 1120.00, 275.00, 175.00",180.00,Azure Villas
11320,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tub & tile resurfacing- Omnia,6210 - Repair,116-3391,,Approved,Mordechai Levenberg,09/18/2024,08/07/2024,,,No,Yes,"2,370.00",290.00,"100.00, 700.00, 1120.00, 275.00, 175.00",290.00,Azure Villas
11320,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Full unit clean- Ramon,6251 - Cleaning Services,116-3391,,Approved,Mordechai Levenberg,09/18/2024,08/07/2024,,,No,Yes,"2,370.00",175.00,"100.00, 700.00, 1120.00, 275.00, 175.00",175.00,Azure Villas
11342,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",water heater replacement,1405 - Building Improvements,116-3397,Douyon Maintenance Inc,Approved,Sergy Khaimov (Hidden),08/09/2024,08/08/2024,,,No,Yes,"1,400.00","1,400.00",1400.00,"1,400.00",Azure Villas
11343,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",40 Gal WH replacement w/permits,1405 - Building Improvements,Azure Villas,Douyon Maintenance Inc,Approved,Mordechai Levenberg,08/12/2024,08/08/2024,,,No,Yes,"2,000.00","2,000.00",2000.00,"2,000.00",Azure Villas
11439,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Full unit paint- Imperial,6210 - Repair,103-5240,,Approved,Mordechai Levenberg,09/18/2024,08/14/2024,,,No,Yes,"2,120.00",550.00,"550.00, 1120.00, 275.00, 175.00",550.00,Azure Villas
11439,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Stove replace- Rubiel,1405 - Building Improvements,103-5240,,Approved,Mordechai Levenberg,09/18/2024,08/14/2024,,,No,Yes,"2,120.00",0.00,"550.00, 1120.00, 275.00, 175.00",275.00,Azure Villas
11439,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch cabinet paint- Omnia,6210 - Repair,103-5240,,Approved,Mordechai Levenberg,09/18/2024,08/14/2024,,,No,Yes,"2,120.00",400.00,"550.00, 1120.00, 275.00, 175.00",400.00,Azure Villas
11439,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch countertop paint- Omnia,6210 - Repair,103-5240,,Approved,Mordechai Levenberg,09/18/2024,08/14/2024,,,No,Yes,"2,120.00",250.00,"550.00, 1120.00, 275.00, 175.00",250.00,Azure Villas
11439,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",bthrm vanity- Omnia,6210 - Repair,103-5240,,Approved,Mordechai Levenberg,09/18/2024,08/14/2024,,,No,Yes,"2,120.00",180.00,"550.00, 1120.00, 275.00, 175.00",180.00,Azure Villas
11439,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tub & tile resurface- Omnia,6210 - Repair,103-5240,,Approved,Mordechai Levenberg,09/18/2024,08/14/2024,,,No,Yes,"2,120.00",290.00,"550.00, 1120.00, 275.00, 175.00",290.00,Azure Villas
11439,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",full unit clean- Ramon,6251 - Cleaning Services,103-5240,,Approved,Mordechai Levenberg,09/18/2024,08/14/2024,,,No,Yes,"2,120.00",175.00,"550.00, 1120.00, 275.00, 175.00",175.00,Azure Villas
11440,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Full unit paint (color change)- Imperial,6210 - Repair,131-3298,,Approved,Mordechai Levenberg,09/18/2024,08/14/2024,,,No,Yes,"2,370.00","1,000.00","1000.00, 250.00, 1120.00","1,000.00",Azure Villas
11440,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",full unit clean- Ramon,6251 - Cleaning Services,131-3298,,Approved,Mordechai Levenberg,09/18/2024,08/14/2024,,,No,Yes,"2,370.00",250.00,"1000.00, 250.00, 1120.00",250.00,Azure Villas
11440,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tub & tile resurface- Omnia,6210 - Repair,131-3298,,Approved,Mordechai Levenberg,09/18/2024,08/14/2024,,,No,Yes,"2,370.00",290.00,"1000.00, 250.00, 1120.00",290.00,Azure Villas
11440,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch cabinet paint- Omnia,6210 - Repair,131-3298,,Approved,Mordechai Levenberg,09/18/2024,08/14/2024,,,No,Yes,"2,370.00",400.00,"1000.00, 250.00, 1120.00",400.00,Azure Villas
11440,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",bthrm vanity paint- Omnia,6210 - Repair,131-3298,,Approved,Mordechai Levenberg,09/18/2024,08/14/2024,,,No,Yes,"2,370.00",180.00,"1000.00, 250.00, 1120.00",180.00,Azure Villas
11440,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch countertop paint- Omnia,6210 - Repair,131-3298,,Approved,Mordechai Levenberg,09/18/2024,08/14/2024,,,No,Yes,"2,370.00",250.00,"1000.00, 250.00, 1120.00",250.00,Azure Villas
11476,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Tub and tile refinishing,6210 - Repair,2-5215,Omnia Trades Corp,Exempt,,,08/16/2024,,,No,Yes,,290.00,,,Azure Villas
11478,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",unit clean- Ramon,6251 - Cleaning Services,15-3161,,Approved,David  Patino,10/29/2024,08/16/2024,,,No,Yes,465.00,175.00,"290.00, 175.00",175.00,Azure Villas
11478,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Tub and tile refinishing-Omnia,6210 - Repair,15-3161,,Approved,David  Patino,10/29/2024,08/16/2024,,,No,Yes,465.00,290.00,"290.00, 175.00",290.00,Azure Villas
11479,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Tub and tile refinishing,6210 - Repair,6-5325,Omnia Trades Corp,Exempt,,,08/16/2024,,,No,Yes,,290.00,,,Azure Villas
11480,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitchen countertops,6210 - Repair,119-5415,Omnia Trades Corp,Approved,Sergy Khaimov (Hidden),08/20/2024,08/16/2024,,,No,Yes,"1,120.00",250.00,1120.00,250.00,Azure Villas
11480,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",vanity,6210 - Repair,119-5415,Omnia Trades Corp,Approved,Sergy Khaimov (Hidden),08/20/2024,08/16/2024,,,No,Yes,"1,120.00",180.00,1120.00,180.00,Azure Villas
11480,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch cabinets,6210 - Repair,119-5415,Omnia Trades Corp,Approved,Sergy Khaimov (Hidden),08/20/2024,08/16/2024,,,No,Yes,"1,120.00",290.00,1120.00,290.00,Azure Villas
11480,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Tub & tile,6210 - Repair,119-5415,Omnia Trades Corp,Approved,Sergy Khaimov (Hidden),08/20/2024,08/16/2024,,,No,Yes,"1,120.00",400.00,1120.00,400.00,Azure Villas
11481,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",vanity,6210 - Repair,118-5455,Omnia Trades Corp,Approved,Sergy Khaimov (Hidden),08/20/2024,08/16/2024,,,No,Yes,"1,120.00",180.00,1120.00,180.00,Azure Villas
11481,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitchen countertops,6210 - Repair,118-5455,Omnia Trades Corp,Approved,Sergy Khaimov (Hidden),08/20/2024,08/16/2024,,,No,Yes,"1,120.00",250.00,1120.00,250.00,Azure Villas
11481,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch cabinets,6210 - Repair,118-5455,Omnia Trades Corp,Approved,Sergy Khaimov (Hidden),08/20/2024,08/16/2024,,,No,Yes,"1,120.00",400.00,1120.00,400.00,Azure Villas
11481,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Tub & tile,6210 - Repair,118-5455,Omnia Trades Corp,Approved,Sergy Khaimov (Hidden),08/20/2024,08/16/2024,,,No,Yes,"1,120.00",290.00,1120.00,290.00,Azure Villas
11482,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Remove current flooring (cracked and broken) and replace with new flooring - MQK,1405 - Building Improvements,108-5414,,Approved,Mordechai Levenberg,09/19/2024,08/16/2024,,,No,Yes,"3,832.50","2,632.50","3182.50, 650.00","2,632.50",Azure Villas
11482,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",full unit paint- Imperial,6210 - Repair,108-5414,,Approved,Mordechai Levenberg,09/19/2024,08/16/2024,,,No,Yes,"3,832.50",600.00,"3182.50, 650.00",600.00,Azure Villas
11482,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",living room hole repair- Imperial,6210 - Repair,108-5414,,Approved,Mordechai Levenberg,09/19/2024,08/16/2024,,,No,Yes,"3,832.50",50.00,"3182.50, 650.00",50.00,Azure Villas
11482,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",baseboards- MQK,1405 - Building Improvements,108-5414,,Approved,Mordechai Levenberg,09/19/2024,08/16/2024,,,No,Yes,"3,832.50",550.00,"3182.50, 650.00",550.00,Azure Villas
11483,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",baseboards-MQK,1405 - Building Improvements,121-3390,,Approved,Mordechai Levenberg,10/29/2024,08/16/2024,,,No,Yes,"3,982.50",550.00,"3182.50, 800.00",550.00,Azure Villas
11483,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Ceiling repair- Ramon,6210 - Repair,121-3390,,Approved,Mordechai Levenberg,10/29/2024,08/16/2024,,,No,Yes,"3,982.50",600.00,"3182.50, 800.00",600.00,Azure Villas
11483,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Ceiling paint & texture- Ramon,6210 - Repair,121-3390,,Approved,Mordechai Levenberg,10/29/2024,08/16/2024,,,No,Yes,"3,982.50",200.00,"3182.50, 800.00",200.00,Azure Villas
11483,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Remove carpet and replace with new flooring-MQK,1405 - Building Improvements,121-3390,,Approved,Mordechai Levenberg,10/29/2024,08/16/2024,,,No,Yes,"3,982.50","2,632.50","3182.50, 800.00","2,632.50",Azure Villas
11484,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Remove carpet and replace with new flooring,1405 - Building Improvements,134-3238,MY QUALITY KITCHEN LLC,Approved,Mordechai Levenberg,09/17/2024,08/16/2024,,,No,Yes,"4,368.10","3,818.10",4368.10,"3,818.10",Azure Villas
11484,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",baseboards,1405 - Building Improvements,134-3238,MY QUALITY KITCHEN LLC,Approved,Mordechai Levenberg,09/17/2024,08/16/2024,,,No,Yes,"4,368.10",550.00,4368.10,550.00,Azure Villas
11485,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Full unit clean,6251 - Cleaning Services,119-5415,"Banos, Ramon",Exempt,,,08/16/2024,,,No,Yes,175.00,175.00,175.00,175.00,Azure Villas
11486,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tub & tile resurface- Omnia,6210 - Repair,6-5325,Omnia Trades Corp,Exempt,,,08/16/2024,,08/16/2024,No,Yes,465.00,290.00,"175.00, 290.00",290.00,Azure Villas
11487,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",full unit clean 1/1,6251 - Cleaning Services,2-5215,"Banos, Ramon",Exempt,,,08/16/2024,,,No,Yes,175.00,175.00,175.00,175.00,Azure Villas
11488,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tub and tile resurface-Omnia,6210 - Repair,11-5481,,Approved,Mordechai Levenberg,10/29/2024,08/16/2024,,,No,Yes,"1,865.00",350.00,"1200.00, 665.00",350.00,Azure Villas
11488,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",bthrm cabinet paint- Omnia,6210 - Repair,11-5481,,Approved,Mordechai Levenberg,10/29/2024,08/16/2024,,,No,Yes,"1,865.00",90.00,"1200.00, 665.00",90.00,Azure Villas
11488,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch cabinet paint (top only)-Omnia,6210 - Repair,11-5481,,Approved,Mordechai Levenberg,10/29/2024,08/16/2024,,,No,Yes,"1,865.00",225.00,"1200.00, 665.00",225.00,Azure Villas
11488,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",drywall repair after mold remediation-MQK,6210 - Repair,11-5481,,Approved,Mordechai Levenberg,10/29/2024,08/16/2024,,,No,Yes,"1,865.00","1,200.00","1200.00, 665.00","1,200.00",Azure Villas
11489,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Tub resurface-Omnia,6210 - Repair,131-3298,,Approved,Mark Katz,12/10/2024,08/16/2024,,,No,Yes,530.00,150.00,"380.00, 150.00",150.00,Azure Villas
11489,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",replace 1 broken cabinet,6210 - Repair,131-3298,,Approved,Mark Katz,12/10/2024,08/16/2024,,,No,Yes,530.00,380.00,"380.00, 150.00",380.00,Azure Villas
11490,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",New DishWasher- Appliance Source,"1410 - Appliances, Furniture and Equipment",112-3253,,Approved,Morde Benzaquen,01/13/2025,08/16/2024,,,No,Yes,"7,535.00",395.00,"380.00, 1050.00, 510.00, 5595.00",395.00,Azure Villas
11490,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Full unit paint- K Kelly,6210 - Repair,112-3253,,Approved,Morde Benzaquen,01/13/2025,08/16/2024,,,No,Yes,"7,535.00",875.00,"380.00, 1050.00, 510.00, 5595.00",875.00,Azure Villas
11490,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tiles behind toilet (paint)- K Kelly,6210 - Repair,112-3253,,Approved,Morde Benzaquen,01/13/2025,08/16/2024,,,No,Yes,"7,535.00",175.00,"380.00, 1050.00, 510.00, 5595.00",175.00,Azure Villas
11490,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tub resurface-Omnia,6210 - Repair,112-3253,,Approved,Morde Benzaquen,01/13/2025,08/16/2024,,,No,Yes,"7,535.00",150.00,"380.00, 1050.00, 510.00, 5595.00",150.00,Azure Villas
11490,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",bthrm vanity paint- Omnia,6210 - Repair,112-3253,,Approved,Morde Benzaquen,01/13/2025,08/16/2024,,,No,Yes,"7,535.00",180.00,"380.00, 1050.00, 510.00, 5595.00",360.00,Azure Villas
11490,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Removal and disposal of current kictehn cabinets-MQK,6210 - Repair,112-3253,,Approved,Morde Benzaquen,01/13/2025,08/16/2024,,,No,Yes,"7,535.00",400.00,"380.00, 1050.00, 510.00, 5595.00",400.00,Azure Villas
11490,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Provide and install new kitchen Cabinets (white shaker)-MQK,1405 - Building Improvements,112-3253,,Approved,Morde Benzaquen,01/13/2025,08/16/2024,,,No,Yes,"7,535.00","3,200.00","380.00, 1050.00, 510.00, 5595.00","3,200.00",Azure Villas
11490,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Quartz kitchen countertop with 4 inch backsplash,1405 - Building Improvements,112-3253,,Approved,Morde Benzaquen,01/13/2025,08/16/2024,,,No,Yes,"7,535.00","1,200.00","380.00, 1050.00, 510.00, 5595.00","1,200.00",Azure Villas
11490,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Sink and faucet installation-MQK,1405 - Building Improvements,112-3253,,Approved,Morde Benzaquen,01/13/2025,08/16/2024,,,No,Yes,"7,535.00",400.00,"380.00, 1050.00, 510.00, 5595.00",400.00,Azure Villas
11491,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",replace 1 broken cabinet,6210 - Repair,130-5237,MY QUALITY KITCHEN LLC,Exempt,,,08/16/2024,,,No,Yes,380.00,380.00,380.00,380.00,Azure Villas
11492,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",replace 1 broken cabinet,6210 - Repair,103-5242,MY QUALITY KITCHEN LLC,Exempt,,,08/16/2024,,,No,Yes,380.00,380.00,380.00,380.00,Azure Villas
11493,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",replace 1 broken cabinet,6210 - Repair,101-5210,MY QUALITY KITCHEN LLC,Exempt,,,08/16/2024,,,No,Yes,380.00,380.00,380.00,380.00,Azure Villas
11494,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",replace 1 broken cabinet,6210 - Repair,103-5240,MY QUALITY KITCHEN LLC,Exempt,,,08/16/2024,,,No,Yes,380.00,380.00,380.00,380.00,Azure Villas
11495,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",cabinet where DW as removed,6210 - Repair,16-3177,MY QUALITY KITCHEN LLC,Exempt,,,08/16/2024,,,No,Yes,380.00,380.00,380.00,380.00,Azure Villas
11496,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",cabinet where DW as removed,6210 - Repair,119-5413,MY QUALITY KITCHEN LLC,Exempt,,,08/16/2024,,,No,Yes,380.00,380.00,380.00,380.00,Azure Villas
11497,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",cabinet where DW used to be,6210 - Repair,109-5422,MY QUALITY KITCHEN LLC,Exempt,,,08/16/2024,,,No,Yes,380.00,380.00,380.00,380.00,Azure Villas
11498,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",cabinet where DW used to be,6210 - Repair,7-5411,MY QUALITY KITCHEN LLC,Exempt,,,08/16/2024,,,No,Yes,380.00,380.00,380.00,380.00,Azure Villas
11499,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",cabinet where DW used to be,6210 - Repair,129-5251,MY QUALITY KITCHEN LLC,Exempt,,,08/16/2024,,,No,Yes,380.00,380.00,380.00,380.00,Azure Villas
11500,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",cabinet where DW used to be,6210 - Repair,115-3355,MY QUALITY KITCHEN LLC,Exempt,,,08/16/2024,,,No,Yes,380.00,380.00,380.00,380.00,Azure Villas
11501,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",cabinet where DW used to be,6210 - Repair,114-3307,MY QUALITY KITCHEN LLC,Exempt,,,08/16/2024,,,No,Yes,380.00,380.00,380.00,380.00,Azure Villas
11502,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",cabinet where DW used to be,6210 - Repair,114-3305,MY QUALITY KITCHEN LLC,Exempt,,,08/16/2024,,,No,Yes,380.00,380.00,380.00,380.00,Azure Villas
11503,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023","Tub tile walls damaged and falling off wall remove, repair and replace tiles (entire tub area)",6210 - Repair,101-5212,MY QUALITY KITCHEN LLC,Approved,Mordechai Levenberg,08/26/2024,08/16/2024,,,No,Yes,"1,800.00","1,800.00",1800.00,"1,800.00",Azure Villas
11515,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch cabinets- omnia,6210 - Repair,134-3238,,Approved,Mordechai Levenberg,09/06/2024,08/19/2024,,,No,Yes,"2,730.00",400.00,"1000.00, 1480.00, 250.00",400.00,Azure Villas
