Reference,Bill Date,Due Date,GL Account,Property,Unit,Payee Name,Paid,Unpaid,Check #,Paid Date,Description,Work Order Issue,Approval Status,Property Name,GL Account Name
007936337,07/09/2024,08/08/2024,1405 - Building Improvements,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",11-066,Chadwell Supply,327.93,0.00,9999,08/20/2024,"30""W X 18""D DELUXE WHITE VANITY BASE - TWO DOOR  (ASSEMBLY REQUIRED)/31"" X 19"" CULTURED MARBLE VANITY TOP - WHITE",,Exempt,University Townhomes,Building Improvements
2677,07/09/2024,08/08/2024,1405 - Building Improvements,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",H6903A (1X1L),Danny Remodeling & Quality Painting LLC,390.23,0.00,B60C-7CF0,08/09/2024,New Dishwasher - Appliance Source,,Exempt,Parc Place Villas,Building Improvements
113,07/09/2024,07/09/2024,1405 - Building Improvements,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",127-5315,Douyon Maintenance Inc,"1,400.00",0.00,A234-67D2,07/11/2024,Water heater replacement for the active violation,Flooding,Approved,Azure Villas,Building Improvements
T4-480509,07/09/2024,07/09/2024,1405 - Building Improvements,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",D5620B (1X1M),Elite Flooring,"1,311.21",0.00,1464,07/12/2024,D5620B FLOORING,,Approved,Parc Place Villas,Building Improvements
T4-480514,07/09/2024,07/09/2024,1405 - Building Improvements,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",4a-226,Elite Flooring,453.19,0.00,1126,07/23/2024,226 vinyl in wet areas,,Approved,Grove at Temple Terrace,Building Improvements
6972346 / H0264-373112,07/09/2024,07/09/2024,1405 - Building Improvements,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",,HOME DEPOT CREDIT CARD SERVICES,959.15,0.00,611463025599209,08/17/2024,Playground Mulch,,Approved,Roselea Manor Apartments,Building Improvements
INV 15869319-00,07/09/2024,08/08/2024,1405 - Building Improvements,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",63,Lowe's Pro Supply,483.93,0.00,284998481,08/12/2024,Kitchen Cabinets X 2,,Approved,Roselea Manor Apartments,Building Improvements
INV 15869319-00,07/09/2024,08/08/2024,1405 - Building Improvements,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",63,Lowe's Pro Supply,219.32,0.00,284998481,08/12/2024,BATHROOM VANITY,,Approved,Roselea Manor Apartments,Building Improvements
Invoice # 20,07/09/2024,07/09/2024,1405 - Building Improvements,"Infinity Reserve at Waters, LLC - 6100 Arlington Expressway Jacksonville, FL 32211",K102,PETTY CASH,500.00,0.00,8B8F-BA12,07/19/2024,Sliding Door Reimbursement,,Approved,"Infinity Reserve at Waters, LLC",Building Improvements
57909,07/09/2024,07/09/2024,1405 - Building Improvements,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",,Zaso Stone Group,200.92,0.00,DB72-CE50,12/16/2024,Calacata white 12x24 pol rect,,Approved,Azure Villas,Building Improvements
007946314,07/10/2024,08/09/2024,1405 - Building Improvements,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",P6907D (2X1),Chadwell Supply,622.43,0.00,9999,08/14/2024,P6907D AIR HANDLER UNIT,,Approved,Parc Place Villas,Building Improvements
007956446,07/11/2024,08/10/2024,1405 - Building Improvements,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",29-066A,Chadwell Supply,611.68,0.00,9999,08/20/2024,EN6 40 DORS 40 GAL MEDIUM ELECTRIC WATER HEATER,,Approved,University Townhomes,Building Improvements
T4-480548,07/11/2024,08/10/2024,1405 - Building Improvements,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",1013,Elite Flooring,516.10,0.00,1960,08/17/2024,Install Carpet for #1013,,Approved,The Standard at 2690,Building Improvements
T4-480550,07/11/2024,07/11/2024,1405 - Building Improvements,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",9b-269,Elite Flooring,333.47,0.00,1130,08/09/2024,269 floor prep and removal,,Exempt,Grove at Temple Terrace,Building Improvements
0000033,07/11/2024,07/18/2024,1405 - Building Improvements,"Buena Vista - 4610 North Armenia Ave Tampa, FL 33603",235,Martinez Painting and Decor LLC,"1,450.66",0.00,BCC1-4B04,07/16/2024,New flooring and carpet installation,,Approved,Buena Vista,Building Improvements
Proposal 07/11/2024,07/11/2024,07/11/2024,1405 - Building Improvements,"Infinity Las Casitas Apartments LLC - 4444 W Ocotillo Rd. Glendale, AZ 85301",,Stevenson Builders,"255,060.00",0.00,"34A4-5768, 3ED1-81D0, 6EB9-EB60, 6F17-3D50, B7B9-8662, BF30-4A24",02/24/2025,New Balconies,,Approved,Infinity Las Casitas Apartments LLC,Building Improvements
007966969,07/12/2024,08/11/2024,1405 - Building Improvements,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",130,Chadwell Supply,234.46,0.00,9999,08/12/2024,"5' LH BATH TUB - 60"" X 30"" X 14.25"" WHITE PORCELAIN ENAMELED STEEL",,Exempt,The Standard at 2690,Building Improvements
Estimate # 27,07/12/2024,07/12/2024,1405 - Building Improvements,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",56,"Gomez , Carlos J.",675.00,0.00,F6E7-3F00,07/19/2024,Install new ac line,,Approved,"Infinity Magnolia 2, LLC",Building Improvements
15949527-00,07/12/2024,08/11/2024,1405 - Building Improvements,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",204,Lowe's Pro Supply,"1,230.50",0.00,285801803,08/17/2024,2.5 ton condenser,Air Conditioner,Approved,The Standard at 2690,Building Improvements
040286,07/12/2024,07/12/2024,1405 - Building Improvements,"Infinity Magnolia 2, LLC - Morning Side Apartments - 2401 Jammes Road Jacksonville, FL 32210",43,Southeast Floors,"1,051.99",0.00,2032,07/19/2024,Flooring Replacement,,Approved,"Infinity Magnolia 2, LLC",Building Improvements
0000034,07/13/2024,07/20/2024,1405 - Building Improvements,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",4a-126,Martinez Painting and Decor LLC,"1,813.98",0.00,DC69-5960,08/09/2024,126 - Flooring installation,,Approved,Grove at Temple Terrace,Building Improvements
06/15/24-07/14/24,07/15/2024,07/15/2024,1405 - Building Improvements,"Park Creek Apartments - 2000 Bouldercrest Road SE Atlanta, GA 30316",,"Divvy, Bill",768.48,0.00,71525,07/15/2024,06/15/24-07/14/24,,Approved,Park Creek Apartments,Building Improvements
06/15/24-07/14/24,07/15/2024,07/15/2024,1405 - Building Improvements,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",,"Divvy, Bill",490.66,0.00,71525,07/15/2024,06/15/24-07/14/24,,Approved,Luna At Hollywood,Building Improvements
06/15/24-07/14/24,07/15/2024,07/15/2024,1405 - Building Improvements,"Woodridge Manor - 6575 W. Ocotillo Rd Glendale, AZ 85301",,"Divvy, Bill",191.02,0.00,71525,07/15/2024,06/15/24-07/14/24,,Approved,Woodridge Manor,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",239,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"Missing shingles , underlay if needed , re seal aound ac unit",,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",232,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"replace missing shingles, transition , reseal",,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",252,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"deteriorated shingles, underlay, coat entire flat roof",,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",H29,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"Apply coating in 3-4 areas , reseal penetrations , install underlayment  and shingles where missing",,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",212,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,Cut out bubble area replace w/ underlay and missing shingles,,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",H21,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"Apply coating in 3-4 areas , reseal penetrations",,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",H13,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"Apply 2-3 coating deteriation of shingles, install underlay, repair batch hvac",,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",H14,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"Apply 2-3 coating deteriation of shingles, install underlay, repair batch hvac",,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",H15,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,Repair patch on hvac area,,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",57,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"install underlay , shinlges , apply coating reseal pipe boots hvac and drain lines",,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",53,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"install underlayment, shingles, apply coating",,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",54,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"install underlayment, shingles, apply coating",,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",66,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,transition repair 12' reseal apply coating and patch bad area,,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",126,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"Install underlayment , shingles where missing, apply coating re-seal",,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",115,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"Install underlayment , shingles where missing, apply coating re-seal",,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",116,"Gator City Roofing & Construction, LLC","1,639.35",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"Install underlayment , shingles where missing, apply coating re-seal",,Approved,Infinity Magnolia LLC,Building Improvements
46305,07/15/2024,07/23/2024,1405 - Building Improvements,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",125,"Gator City Roofing & Construction, LLC","1,639.40",0.00,"84B4-34FC, E09D-46D0",08/14/2024,"Install underlayment , shingles where missing, apply coating re-seal",,Approved,Infinity Magnolia LLC,Building Improvements
15948698-00,07/15/2024,08/14/2024,1405 - Building Improvements,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",832,Lowe's Pro Supply,449.19,0.00,285801803,08/17/2024,"Lowe's Pro - Hot water heater, pan, and lines",,Approved,The Standard at 2690,Building Improvements
15949696-00,07/15/2024,08/14/2024,1405 - Building Improvements,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",812,Lowe's Pro Supply,577.80,0.00,285801803,08/17/2024,Lowe's Pro - White Refrigerator,,Approved,The Standard at 2690,Building Improvements
178,07/15/2024,07/15/2024,1405 - Building Improvements,"Park Creek Apartments - 2000 Bouldercrest Road SE Atlanta, GA 30316",B27 - HOME,VIRA REALTY SOURCE LLC,"3,500.00",0.00,E06D-9A3A,08/09/2024,Make ready paint and punch,,Approved,Park Creek Apartments,Building Improvements
15969972-00,07/16/2024,08/15/2024,1405 - Building Improvements,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2825-204,Lowe's Pro Supply,"1,105.20",0.00,9999,08/15/2024,2.0T Multiposition,,Approved,Lakeside Condominiums,Building Improvements
0000035,07/16/2024,07/23/2024,1405 - Building Improvements,"Buena Vista - 4610 North Armenia Ave Tampa, FL 33603",407,Martinez Painting and Decor LLC,"2,265.14",0.00,B2C8-6D48,08/09/2024,New Flooring Installation Unit 407,,Approved,Buena Vista,Building Improvements
007983980,07/17/2024,08/16/2024,1405 - Building Improvements,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",1118,Chadwell Supply,"1,517.26",0.00,9999,08/12/2024,"AMANA 18 CU FT REFRIGERATOR - BLACK - ART308FFDBHOTPOINT 30"" ELECTRIC RANGE - BLACK - RBS360DMBBAMANA 24"" DISHWASHER - BLACK - ADB1400AMB",,Approved,The Standard at 2690,Building Improvements
007987463,07/17/2024,08/16/2024,1405 - Building Improvements,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",,Chadwell Supply,"1,235.18",0.00,9999,09/05/2024,B5617B CONDENSING UNIT,,Approved,Parc Place Villas,Building Improvements
0000036,07/17/2024,07/24/2024,1405 - Building Improvements,"Buena Vista - 4610 North Armenia Ave Tampa, FL 33603",607,Martinez Painting and Decor LLC,"1,450.69",0.00,B2C8-6D48,08/09/2024,New Flooring Installation Unit 607,,Approved,Buena Vista,Building Improvements
007946299,07/18/2024,08/17/2024,1405 - Building Improvements,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",S5704E (2X1),Chadwell Supply,"1,235.18",0.00,9999,08/14/2024,New 2.0 Condenser unit,,Approved,Parc Place Villas,Building Improvements
INV 007997432,07/18/2024,08/17/2024,1405 - Building Improvements,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",23,Chadwell Supply,"1,752.66",0.00,9999,08/08/2024,Reno Unit need new AC system as the old one doesn't work at all,,Approved,Roselea Manor Apartments,Building Improvements
R0350144,07/18/2024,07/18/2024,1405 - Building Improvements,"Clear Lake Palms - 401 Executive Center Drive West Palm Beach, FL 33401",,Chadwell Supply,-649.44,0.00,9999,07/31/2024,GOODMAN CONDENSER SERVICE COIL ASSEMBLY,,,Clear Lake Palms,Building Improvements
CG49BN1U,07/19/2024,08/18/2024,1405 - Building Improvements,"Laguna Place - 2109 Polo Club Dr Kissimmee, FL 34741",10-104,Interior Logic Group Property Services,0.00,"1,571.42",,,"Vinyl flooring installation in apartment, including floor prep, quarter round, tub molding, base shoe, covebase, and transition/reducer installation. Also included appliance and toilet removal and replacement.",,Approved,Laguna Place,Building Improvements
INV 16008433-00,07/19/2024,08/18/2024,1405 - Building Improvements,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",2,Lowe's Pro Supply,233.26,0.00,284998481,08/12/2024,KITCHEN CABINET TO REPLACE DISHWASHER - UNIT 2,,Exempt,Roselea Manor Apartments,Building Improvements
1605,07/19/2024,07/19/2024,1405 - Building Improvements,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",1-007,SHARK APPLIANCES,"1,444.50",0.00,F24E-2E60,08/07/2024,"Package Unit Goodman, 3.5 tons, 16 seers efficiency/taxes and delivery",Air Conditioner,Approved,University Townhomes,Building Improvements
1606,07/19/2024,07/19/2024,1405 - Building Improvements,"University Townhomes - 3239 Justina Rd. Unit 4 Jacksonville, FL 32277",20-051H,SHARK APPLIANCES,"1,337.50",0.00,F24E-2E60,08/07/2024,"Replace AC Unit Package Unit Goodman, 3 tons, 16 seers efficiency/taxes and delivery",Air Conditioner,Approved,University Townhomes,Building Improvements
INV 008010290,07/22/2024,08/21/2024,1405 - Building Improvements,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",102,Chadwell Supply,"1,026.13",0.00,9999,08/08/2024,New AC Condenser unit,Air Conditioner,Approved,Roselea Manor Apartments,Building Improvements
T4-480353,07/22/2024,07/22/2024,1405 - Building Improvements,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",913,Elite Flooring,"1,953.51",0.00,1957,08/09/2024,Vinyl throughout,,Approved,The Standard at 2690,Building Improvements
T4-480322,07/22/2024,07/22/2024,1405 - Building Improvements,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",1140,Elite Flooring,"1,830.28",0.00,1957,08/09/2024,Sheet Vinyl throughout,,Approved,The Standard at 2690,Building Improvements
T4-480604,07/22/2024,08/21/2024,1405 - Building Improvements,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",331,Elite Flooring,800.59,0.00,1960,08/17/2024,Carpet install,,Approved,The Standard at 2690,Building Improvements
T4-480610,07/22/2024,08/21/2024,1405 - Building Improvements,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",1118,Elite Flooring,800.59,0.00,1960,08/17/2024,Elite Flooring - carpet 1x1 and vinyl in wet areas,,Approved,The Standard at 2690,Building Improvements
T4-480625,07/22/2024,08/21/2024,1405 - Building Improvements,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",505,Elite Flooring,"2,525.80",0.00,1977,09/10/2024,New Vinyl flooring throughout,,Approved,The Standard at 2690,Building Improvements
CG49BNQ7,07/22/2024,07/22/2024,1405 - Building Improvements,"Laguna Place - 2109 Polo Club Dr Kissimmee, FL 34741",16-303,Interior Logic Group Property Services,949.03,0.00,8A5E-816C,08/09/2024,Carpet throughout excluding the wet areas,,Approved,Laguna Place,Building Improvements
