Purchase Order Number,Property,Description,GL Account,Unit Name,Vendor,Approval Status,Last Approver,Last Approved On,Created At,Required By,Order Submitted Date,Received,Completed,Sum of Bills,Amount,All Bills,Billed Amount (Line Item),Property Name
14867,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",soap holder repair,6210 - Repair,8-5431,,Approved,Mordechai Levenberg,02/25/2025,02/19/2025,,,No,Yes,,125.00,,,Azure Villas
14878,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",full unit paint,6210 - Repair,16-3177,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,930.00","1,300.00",3930.00,"1,300.00",Azure Villas
14878,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch & bthrm countertop resurface,6210 - Repair,16-3177,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,930.00",400.00,3930.00,400.00,Azure Villas
14878,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch cabinet paint,6210 - Repair,16-3177,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,930.00",400.00,3930.00,400.00,Azure Villas
14878,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tub wall repair,6210 - Repair,16-3177,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,930.00",600.00,3930.00,600.00,Azure Villas
14878,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tub & tile resurface,6210 - Repair,16-3177,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,930.00",530.00,3930.00,530.00,Azure Villas
14878,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",punch out,6210 - Repair,16-3177,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,930.00",700.00,3930.00,700.00,Azure Villas
14881,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",cleanout,6251 - Cleaning Services,106-5334,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,330.00",150.00,3330.00,150.00,Azure Villas
14881,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",full unit paint,6210 - Repair,106-5334,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,330.00","1,300.00",3330.00,"1,300.00",Azure Villas
14881,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",blinds,6210 - Repair,106-5334,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,330.00",385.00,3330.00,385.00,Azure Villas
14881,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch & bthrm countertop resurface,6210 - Repair,106-5334,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,330.00",560.00,3330.00,560.00,Azure Villas
14881,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tub & tile resurface,6210 - Repair,106-5334,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,330.00",360.00,3330.00,360.00,Azure Villas
14881,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",cabinet door repair,6210 - Repair,106-5334,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,330.00",190.00,3330.00,190.00,Azure Villas
14881,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",new vanity faucet,,106-5334,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,330.00",195.00,3330.00,195.00,Azure Villas
14881,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",new showerhead,,106-5334,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,330.00",190.00,3330.00,190.00,Azure Villas
14883,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",cleanout,6251 - Cleaning Services,13-3125,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,130.00",165.00,3130.00,165.00,Azure Villas
14883,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",full unit paint,6210 - Repair,13-3125,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,130.00","1,300.00",3130.00,"1,300.00",Azure Villas
14883,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch cabinet paint,6210 - Repair,13-3125,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,130.00",395.00,3130.00,395.00,Azure Villas
14883,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",bthrm vainty paint,6210 - Repair,13-3125,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,130.00",180.00,3130.00,180.00,Azure Villas
14883,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch & bthrm countertop resurafce,6210 - Repair,13-3125,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,130.00",520.00,3130.00,520.00,Azure Villas
14883,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tub & tile resurafce,6210 - Repair,13-3125,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,130.00",320.00,3130.00,320.00,Azure Villas
14883,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",punch out,6210 - Repair,13-3125,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,130.00",250.00,3130.00,250.00,Azure Villas
14884,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",full unit paint,6210 - Repair,125-5393,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,580.00","1,450.00",3580.00,"1,450.00",Azure Villas
14884,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",wall holes patched,6210 - Repair,125-5393,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,580.00",380.00,3580.00,380.00,Azure Villas
14884,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch & bthrm cabinet paint,6210 - Repair,125-5393,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,580.00",660.00,3580.00,660.00,Azure Villas
14884,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",kitch & bthrm countertops resurface,6210 - Repair,125-5393,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,580.00",610.00,3580.00,610.00,Azure Villas
14884,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Tub & tile resurface,6210 - Repair,125-5393,MRC Construction LLC,Approved,Mordechai Levenberg,02/19/2025,02/19/2025,,,No,Yes,"3,580.00",480.00,3580.00,480.00,Azure Villas
14885,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Full unit clean- Ramon,,8-5425,"Banos, Ramon",Exempt,,,02/19/2025,,,No,Yes,350.00,175.00,350.00,175.00,Azure Villas
14885,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Full unit clean- Ramon,,109-5420,"Banos, Ramon",Exempt,,,02/19/2025,,,No,Yes,350.00,175.00,350.00,175.00,Azure Villas
14886,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tub resurface,6210 - Repair,5-5319,Omnia Trades Corp,Exempt,,,02/19/2025,,,No,Yes,150.00,150.00,150.00,150.00,Azure Villas
14888,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",36 x 48 gym sign,7450 - Advertising/ Signs/ Promotion,Azure Villas,Epic Signs LLC,Approved,Mark Katz,02/19/2025,02/19/2025,,,No,Yes,610.00,270.00,610.00,270.00,Azure Villas
14888,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",36 x 48 laundry sign,7450 - Advertising/ Signs/ Promotion,Azure Villas,Epic Signs LLC,Approved,Mark Katz,02/19/2025,02/19/2025,,,No,Yes,610.00,270.00,610.00,270.00,Azure Villas
14888,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",18 x 12 gym sign,7450 - Advertising/ Signs/ Promotion,Azure Villas,Epic Signs LLC,Approved,Mark Katz,02/19/2025,02/19/2025,,,No,Yes,610.00,70.00,610.00,70.00,Azure Villas
14890,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",open panel and remove old wiring,6210 - Repair,113-3295,JMR Electric services LLC,Approved,Mark Katz,02/20/2025,02/19/2025,,,No,Yes,675.00,300.00,675.00,300.00,Azure Villas
14890,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",replace main disconnect and wires,6210 - Repair,113-3295,JMR Electric services LLC,Approved,Mark Katz,02/20/2025,02/19/2025,,,No,Yes,675.00,375.00,675.00,375.00,Azure Villas
14921,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",dual cap round capacitor 35*5 x 370,,Azure Villas,Lowe's Pro Supply,Approved,Mark Katz,02/20/2025,02/20/2025,,,No,Yes,629.37,193.31,629.37,,Azure Villas
14921,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",dual cap round 45*5 x 370,,Azure Villas,Lowe's Pro Supply,Approved,Mark Katz,02/20/2025,02/20/2025,,,No,Yes,629.37,406.96,629.37,,Azure Villas
14921,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",wax toilet ring,,Azure Villas,Lowe's Pro Supply,Approved,Mark Katz,02/20/2025,02/20/2025,,,No,Yes,629.37,29.10,629.37,,Azure Villas
14923,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",w/pool terminal block,6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mark Katz,02/25/2025,02/20/2025,,,No,Yes,893.93,87.63,893.93,,Azure Villas
14923,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",MC10 acetylen tank w/gas,6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mark Katz,02/25/2025,02/20/2025,,,No,Yes,893.93,248.44,893.93,,Azure Villas
14923,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",R20 oxygen tank w/gas,6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mark Katz,02/25/2025,02/20/2025,,,No,Yes,893.93,268.22,893.93,,Azure Villas
14923,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",N20 nitrogen tank w/gas,6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mark Katz,02/25/2025,02/20/2025,,,No,Yes,893.93,289.64,893.93,,Azure Villas
14924,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",baseboards 1 x5 1/2 white,1405 - Building Improvements,14-3103,"Real Floors, Inc",Approved,Mark Katz,02/25/2025,02/20/2025,,,No,Yes,665.00,427.50,665.00,,Azure Villas
14924,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",baseboard install,6610 - Maintenance Labor,14-3103,"Real Floors, Inc",Approved,Mark Katz,02/25/2025,02/20/2025,,,No,Yes,665.00,237.50,665.00,,Azure Villas
14926,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",pvc coupling,6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mark Katz,02/25/2025,02/20/2025,,,No,Yes,425.41,14.77,425.41,,Azure Villas
14926,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",gloves,6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mark Katz,02/25/2025,02/20/2025,,,No,Yes,425.41,39.78,425.41,,Azure Villas
14926,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",2 handle kitch faucet,6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mark Katz,02/25/2025,02/20/2025,,,No,Yes,425.41,370.86,425.41,,Azure Villas
14927,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",white cordless blinds 71 x 36,6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mark Katz,03/11/2025,02/20/2025,,,No,Yes,482.36,482.36,482.36,,Azure Villas
14928,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",medicine cabinet w/light,6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mark Katz,03/11/2025,02/20/2025,,,No,Yes,451.20,451.20,451.20,,Azure Villas
14930,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",black dishwasher,6272 - Appliances Repair/Parts/Replace,15-3161,Appliance Source,Approved,Mordechai Levenberg,03/13/2025,02/20/2025,,,No,Yes,"1,942.05",358.45,1942.05,,Azure Villas
14930,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",dishwasher hose & cord,6272 - Appliances Repair/Parts/Replace,15-3161,Appliance Source,Approved,Mordechai Levenberg,03/13/2025,02/20/2025,,,No,Yes,"1,942.05",29.96,1942.05,,Azure Villas
14930,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",black dishwasher,6272 - Appliances Repair/Parts/Replace,101-5212,Appliance Source,Approved,Mordechai Levenberg,03/13/2025,02/20/2025,,,No,Yes,"1,942.05",358.45,1942.05,,Azure Villas
14930,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",dishwasher hose & cord,6272 - Appliances Repair/Parts/Replace,101-5212,Appliance Source,Approved,Mordechai Levenberg,03/13/2025,02/20/2025,,,No,Yes,"1,942.05",29.96,1942.05,,Azure Villas
14930,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",black dishwasher,6272 - Appliances Repair/Parts/Replace,127-5313,Appliance Source,Approved,Mordechai Levenberg,03/13/2025,02/20/2025,,,No,Yes,"1,942.05",358.45,1942.05,,Azure Villas
14930,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",dishwasher hose & cord,6272 - Appliances Repair/Parts/Replace,127-5313,Appliance Source,Approved,Mordechai Levenberg,03/13/2025,02/20/2025,,,No,Yes,"1,942.05",29.96,1942.05,,Azure Villas
14930,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",black dishwasher,6272 - Appliances Repair/Parts/Replace,103-5242,Appliance Source,Approved,Mordechai Levenberg,03/13/2025,02/20/2025,,,No,Yes,"1,942.05",358.45,1942.05,,Azure Villas
14930,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",dishwasher hose & cord,6272 - Appliances Repair/Parts/Replace,103-5242,Appliance Source,Approved,Mordechai Levenberg,03/13/2025,02/20/2025,,,No,Yes,"1,942.05",29.96,1942.05,,Azure Villas
14930,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",black dishwasher-shop,6272 - Appliances Repair/Parts/Replace,Azure Villas,Appliance Source,Approved,Mordechai Levenberg,03/13/2025,02/20/2025,,,No,Yes,"1,942.05",358.45,1942.05,,Azure Villas
14930,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",dishwasher hose & cord-shop,6272 - Appliances Repair/Parts/Replace,Azure Villas,Appliance Source,Approved,Mordechai Levenberg,03/13/2025,02/20/2025,,,No,Yes,"1,942.05",29.96,1942.05,,Azure Villas
14969,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",600lb hand truck,6730 - Supplies Repairs and Maintenance,Azure Villas,Chadwell Supply,Exempt,,,02/21/2025,,,No,Yes,399.96,90.73,399.96,,Azure Villas
14969,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",R410A refrigerant,6730 - Supplies Repairs and Maintenance,Azure Villas,Chadwell Supply,Exempt,,,02/21/2025,,,No,Yes,399.96,309.23,399.96,,Azure Villas
15075,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023","pipe repair , dig up and expose pipe from cleanout area to where belly is done at 35' away, cut through the concrete path to expose pipe , cut out bad pipe and install new pipe , redo any tee fittings as needed, add clean out caps to broken /missing clean",6210 - Repair,128-5293,Bamboo Plumbing,Approved,Mordechai Levenberg,02/27/2025,02/25/2025,04/28/2025,,No,Yes,,"4,950.00",,,Azure Villas
15150,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",replace leaking toilet,6210 - Repair,2-5215,MRC Construction LLC,Exempt,,,02/27/2025,,,No,Yes,150.00,150.00,150.00,150.00,Azure Villas
15153,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",replace half wall of wet drywall & patch hole outside,6210 - Repair,13-3125,MRC Construction LLC,Approved,Mark Katz,02/27/2025,02/27/2025,,,No,Yes,750.00,750.00,750.00,750.00,Azure Villas
15154,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",material reimbursement-unit turns,6730 - Supplies Repairs and Maintenance,Azure Villas,MRC Construction LLC,Approved,Mordechai Levenberg,02/28/2025,02/27/2025,,,No,Yes,,"4,073.47",,,Azure Villas
15155,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",replace drywall under paneling,6210 - Repair,16-3177,MRC Construction LLC,Approved,Mark Katz,02/27/2025,02/27/2025,,,No,Yes,,450.00,,,Azure Villas
15156,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",material reimbursement-unit turns,6730 - Supplies Repairs and Maintenance,Azure Villas,MRC Construction LLC,Approved,Mordechai Levenberg,02/28/2025,02/27/2025,,,No,Yes,,"1,380.41",,,Azure Villas
15156,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",flooring reimbursement- unit turns,6730 - Supplies Repairs and Maintenance,Azure Villas,MRC Construction LLC,Approved,Mordechai Levenberg,02/28/2025,02/27/2025,,,No,Yes,,"6,305.18",,,Azure Villas
15262,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",service charge,6330 - Fire Safety,Azure Villas,"CITY FIRE, INC.",Exempt,,,03/04/2025,,,No,Yes,,53.50,,,Azure Villas
15262,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",annual maint inspection portable extinguisher,6330 - Fire Safety,Azure Villas,"CITY FIRE, INC.",Exempt,,,03/04/2025,,,No,Yes,,32.10,,,Azure Villas
15262,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",6 year dry chem 5lb,6330 - Fire Safety,Azure Villas,"CITY FIRE, INC.",Exempt,,,03/04/2025,,,No,Yes,,64.20,,,Azure Villas
15262,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",cabinet plastic repair,6330 - Fire Safety,Azure Villas,"CITY FIRE, INC.",Exempt,,,03/04/2025,,,No,Yes,,128.40,,,Azure Villas
15265,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",3 in 1 smoke detector (HUD requirement),6730 - Supplies Repairs and Maintenance,13-3131,Chadwell Supply,Exempt,,,03/04/2025,,,No,Yes,213.40,187.42,213.40,,Azure Villas
15265,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",snap in ceiling wall exhaust fan (HUD requirement),6730 - Supplies Repairs and Maintenance,13-3131,Chadwell Supply,Exempt,,,03/04/2025,,,No,Yes,213.40,25.98,213.40,,Azure Villas
15266,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Goodman 2.0 condensing unit,1405 - Building Improvements,6-5327,Chadwell Supply,Approved,Mordechai Levenberg,03/13/2025,03/04/2025,,,No,Yes,"1,848.96","1,229.43",1848.96,,Azure Villas
15266,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Goodman 2.0 air handler,1405 - Building Improvements,6-5327,Chadwell Supply,Approved,Mordechai Levenberg,03/13/2025,03/04/2025,,,No,Yes,"1,848.96",619.53,1848.96,,Azure Villas
15268,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",10 year sealed smoke alarm,6730 - Supplies Repairs and Maintenance,Azure Villas,Chadwell Supply,Exempt,,,03/04/2025,,,No,Yes,197.79,197.79,197.79,,Azure Villas
15279,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",tub & tile epoxy spray,6730 - Supplies Repairs and Maintenance,Azure Villas,Chadwell Supply,Exempt,,,03/04/2025,,,No,Yes,62.24,57.25,62.24,57.25,Azure Villas
15279,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",grout sponge,6730 - Supplies Repairs and Maintenance,Azure Villas,Chadwell Supply,Exempt,,,03/04/2025,,,No,Yes,62.24,4.99,62.24,4.99,Azure Villas
15281,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",vinyl cordless blinds,6730 - Supplies Repairs and Maintenance,6-5329,Lowe's Pro Supply,Exempt,,,03/04/2025,,,No,Yes,,154.37,,,Azure Villas
15282,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",Move in gift boxes,7450 - Advertising/ Signs/ Promotion,Azure Villas,Great American Business Products,Exempt,,,03/04/2025,,,No,Yes,249.05,249.05,249.05,249.05,Azure Villas
15283,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",circuit breaker burn out repair,6210 - Repair,16-3177,JMR Electric services LLC,Exempt,,,03/04/2025,,,No,Yes,275.00,275.00,275.00,275.00,Azure Villas
15284,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023","W/pool 6"" burner switch",6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Exempt,,,03/04/2025,03/26/2025,,No,Yes,287.08,287.08,287.08,287.08,Azure Villas
15285,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023","8"" stove burner",6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mordechai Levenberg,03/05/2025,03/04/2025,,,No,Yes,"3,003.77",311.05,3003.77,"3,003.77",Azure Villas
15285,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",blue wire nuts,6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mordechai Levenberg,03/05/2025,03/04/2025,,,No,Yes,"3,003.77",10.49,3003.77,,Azure Villas
15285,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",pool terminal block,6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mordechai Levenberg,03/05/2025,03/04/2025,,,No,Yes,"3,003.77",57.13,3003.77,,Azure Villas
15285,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023","6"" stove burner",6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mordechai Levenberg,03/05/2025,03/04/2025,,,No,Yes,"3,003.77",298.11,3003.77,,Azure Villas
15285,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",orange wire nuts,6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mordechai Levenberg,03/05/2025,03/04/2025,,,No,Yes,"3,003.77",9.79,3003.77,,Azure Villas
15285,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",yellow wire nuts,6730 - Supplies Repairs and Maintenance,Azure Villas,Lowe's Pro Supply,Approved,Mordechai Levenberg,03/05/2025,03/04/2025,,,No,Yes,"3,003.77",10.83,3003.77,,Azure Villas
